Thread Id,Query Range,Number of Updates,Time(in ms),Updates Per Second
6,100,12,8108,1.4800198
3,100,12,10829,1.1081356
8,100,12,11072,1.083815
7,100,12,12501,0.9599232
5,100,12,14691,0.81682664
2,100,12,16856,0.7119127
1,100,12,17573,0.68286574
4,100,12,19036,0.63038456
