Thread Id,Query Range,Number of Updates,Time(in ms),Updates Per Second
12,100,6,5543,1.0824463
6,100,6,6214,0.9655617
3,100,6,12616,0.47558656
5,100,6,13627,0.44030234
11,100,6,14879,0.4032529
7,100,6,15185,0.39512676
8,100,6,15372,0.39032006
13,100,6,15377,0.39019313
16,100,6,18157,0.33045107
2,100,6,18254,0.3286951
15,100,6,18717,0.3205642
14,100,6,19002,0.31575623
1,100,6,19407,0.3091668
4,100,6,19397,0.3093262
10,100,6,19796,0.30309153
9,100,6,19828,0.30260238
