Thread Id,Query Range,Number of Updates,Time(in ms),Updates Per Second
12,1000,6,6483,0.9254975
6,1000,6,6864,0.87412584
5,1000,6,9499,0.63164544
13,1000,6,12081,0.49664763
14,1000,6,12132,0.49455982
4,1000,6,15905,0.37723985
16,1000,6,16069,0.37338975
2,1000,6,17787,0.337325
7,1000,6,17981,0.33368555
9,1000,6,18147,0.33063316
10,1000,6,18226,0.32920003
11,1000,6,18378,0.32647732
8,1000,6,21171,0.28340656
15,1000,6,21203,0.2829788
3,1000,6,22543,0.266158
1,1000,6,22596,0.26553372
