Thread Id,Query Range,Number of Updates,Time(in ms),Updates Per Second
6,10000,125,173280,0.7213758
3,10000,125,297926,0.4195673
8,10000,125,311146,0.40174067
7,10000,125,311363,0.40146068
2,10000,125,384575,0.32503414
5,10000,125,410785,0.30429545
4,10000,125,428751,0.2915445
1,10000,125,433948,0.28805295
