Thread Id,Query Range,Number of Updates,Time(in ms),Updates Per Second
6,100,125,19053,6.5606465
8,100,125,31827,3.9274828
1,100,125,35005,3.5709186
2,100,125,35109,3.5603406
4,100,125,35447,3.5263915
5,100,125,36000,3.4722223
3,100,125,36095,3.4630837
7,100,125,36122,3.460495
