Thread Id,Query Range,Number of Updates,Time(in ms),Updates Per Second
12,10,100,55344,1.8068806
6,10,100,84255,1.1868732
14,10,100,131642,0.759636
11,10,100,133440,0.7494005
3,10,100,135095,0.74021983
4,10,100,138962,0.7196212
9,10,100,150379,0.6649865
1,10,100,157586,0.6345742
2,10,100,158383,0.63138086
5,10,100,167664,0.59643096
7,10,100,167859,0.59573805
15,10,100,170429,0.58675456
8,10,100,171197,0.58412236
10,10,100,173978,0.57478535
13,10,100,178168,0.56126803
16,10,100,180538,0.5539
