Thread Id,Query Range,Number of Updates,Time(in ms),Updates Per Second
6,1000,100,79866,1.2520974
3,1000,100,98260,1.0177081
8,1000,100,134912,0.74122393
7,1000,100,142689,0.7008249
4,1000,100,151937,0.65816754
2,1000,100,159927,0.62528527
5,1000,100,162011,0.61724204
1,1000,100,163774,0.61059755
