Thread Id,Query Range,Number of Updates,Time(in ms),Updates Per Second
4,100000,256,1084749,0.2359993
3,100000,256,1211690,0.21127518
2,100000,256,1601189,0.15988119
1,100000,256,1746186,0.14660524
