Thread Id,Query Range,Number of Updates,Time(in ms),Updates Per Second
6,10,128,69338,1.8460295
3,10,128,69553,1.8403232
5,10,128,96644,1.3244485
4,10,128,97821,1.3085126
2,10,128,99193,1.2904136
7,10,128,100094,1.278798
1,10,128,101667,1.2590122
8,10,128,102791,1.2452452
